device_id,timestamp,sdk_timestamp,temperature,humidity,created_at
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641983220,1641983220,24.0,45,2022-01-12 10:27:01 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641983160,1641983161,23.9,45,2022-01-12 10:27:01 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641983100,1641983101,24.0,45,2022-01-12 10:27:01 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641983040,1641983040,23.9,45,2022-01-12 10:27:01 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982980,1641982980,23.9,45,2022-01-12 10:27:01 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982920,1641982920,24.0,45,2022-01-12 10:27:01 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982860,1641982860,23.9,45,2022-01-12 10:27:01 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982800,1641982800,23.9,45,2022-01-12 10:27:01 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982740,1641982740,24.0,46,2022-01-12 10:27:01 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982680,1641982680,24.0,45,2022-01-12 10:27:01 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982620,1641982620,23.9,45,2022-01-12 10:27:01 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982560,1641982560,24.0,45,2022-01-12 10:27:01 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982500,1641982500,24.0,45,2022-01-12 10:15:02 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982440,1641982440,24.0,45,2022-01-12 10:15:02 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982380,1641982380,24.0,45,2022-01-12 10:15:02 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982320,1641982320,24.0,45,2022-01-12 10:15:02 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982260,1641982260,24.0,45,2022-01-12 10:15:02 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982200,1641982200,24.0,45,2022-01-12 10:15:02 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982140,1641982140,24.0,45,2022-01-12 10:15:02 UTC
c8fe6573-3d81-4d22-b6c5-0c7929d0f97e,1641982080,1641982080,24.0,45,2022-01-12 10:15:02 UTC
