device_id,timestamp,sdk_timestamp,temperature,humidity,created_at
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611575,1642638717,25.5,73,2022-01-20 00:32:27 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611575,1642625141,25.5,73,2022-01-19 20:45:52 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611575,1642611574,25.5,73,2022-01-19 16:59:43 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611575,1642625141,25.5,73,2022-01-19 20:46:43 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611575,1642638717,25.5,73,2022-01-20 00:32:41 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611575,1642625141,25.5,73,2022-01-19 20:46:32 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611515,1642638598,25.5,73,2022-01-20 00:30:41 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611515,1642638598,25.5,73,2022-01-20 00:31:36 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611515,1642611514,25.5,73,2022-01-19 16:58:49 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611515,1642625053,25.5,73,2022-01-19 20:44:22 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611515,1642638598,25.5,73,2022-01-20 00:31:20 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611455,1642638500,25.4,72,2022-01-20 00:29:36 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611455,1642611454,25.4,72,2022-01-19 16:58:49 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611455,1642624975,25.4,72,2022-01-19 20:43:04 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611395,1642611394,25.3,72,2022-01-19 16:57:34 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611395,1642624897,25.3,72,2022-01-19 20:42:26 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611395,1642611394,25.3,72,2022-01-19 16:57:24 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611395,1642611394,25.3,72,2022-01-19 16:56:54 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611395,1642638392,25.3,72,2022-01-20 00:27:28 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611395,1642624897,25.3,72,2022-01-19 20:42:04 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611335,1642638285,25.3,72,2022-01-20 00:26:07 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611335,1642638285,25.3,72,2022-01-20 00:26:16 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611335,1642624810,25.3,72,2022-01-19 20:40:48 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611335,1642624810,25.3,72,2022-01-19 20:41:33 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611335,1642638285,25.3,72,2022-01-20 00:25:20 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611275,1642638201,25.2,71,2022-01-20 00:23:35 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611275,1642624736,25.2,71,2022-01-19 20:39:43 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611215,1642611214,25.2,71,2022-01-19 16:53:43 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611215,1642624663,25.2,71,2022-01-19 20:37:52 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611155,1642624567,25.2,70,2022-01-19 20:36:16 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611155,1642638001,25.2,70,2022-01-20 00:20:36 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611035,1642611034,25.1,69,2022-01-19 16:51:41 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642611035,1642624408,25.1,69,2022-01-19 20:33:43 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642610975,1642610975,25.0,68,2022-01-19 16:50:03 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642610975,1642637720,25.0,68,2022-01-20 00:16:04 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642610975,1642624321,25.0,68,2022-01-19 20:32:47 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642610915,1642610914,25.0,67,2022-01-19 16:49:15 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642610915,1642610914,25.0,67,2022-01-19 16:50:03 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642610795,1642610794,25.0,65,2022-01-19 16:46:56 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642610735,1642610734,25.0,64,2022-01-19 16:46:29 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642610735,1642610734,25.0,64,2022-01-19 16:46:15 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642610675,1642610674,25.0,63,2022-01-19 16:45:04 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642610675,1642610674,25.0,63,2022-01-19 16:44:48 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642610615,1642610614,25.0,62,2022-01-19 16:43:53 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642610555,1642610554,25.0,62,2022-01-19 16:42:43 UTC
c1941303-13f8-48ee-a366-12fd77bb8bb1,1642610495,1642610494,25.1,62,2022-01-19 16:42:43 UTC
